às_escondidas às_escondidas RG
Setenta_e_cinco setenta_e_cinco Z
setenta_e_dois setenta_e_dois Z
Show_de_Moda_Primavera_/_Verão Show_de_Moda_Primavera_/_Verão NCMS000
sob_pena_de sob_pena_de SPS00
sob_pena_da sob_pena_de SPS00
sob_pena_das sob_pena_de SPS00
sob_pena_do sob_pena_de SPS00
sob_pena_dos sob_pena_de SPS00
Sua_Excelência Sua_Excelência PP3CS000
subsecretário_de_Estado-adjunto subsecretário_de_estado-adjunto NCMS000
super_pole super_pole NCFS000
Às_vezes às_vezes RG
tal_como tal_como CS
Tal_como tal_como CS
Tanto_mais_quanto tanto_mais_quanto RG
tanto_mais_que tanto_mais_que CS
Tanto_mais_que tanto_mais_que CS
Tecido_Linfóide_Associado_à_Mucosa Tecido_Linfóide_Associado_à_Mucosa NCMS000
thin_clients thin_clients NCMS000
Time_Warner_Cable Time_Warner_Cable NCMS000
toda_a_gente toda_a_gente PI000000
Toda_a_gente toda_a_gente PI000000
toda_a toda_a DI0FS0
toda_a toda_a PI0FS000
todas_as todas_as PI0FP000
todo_o_mundo todo_o_mundo PI000000
todos_os_dias todos_os_dias RG
top_model top_model NCMS000
Trinta_e_sete trinta_e_sete Z
tudo_isso tudo_isso PI000000
tudo_isto tudo_isto PI000000
Tudo_isto tudo_isto PI000000
tudo_o_que tudo_o_que PR0CN000
Tudo_o_que tudo_o_que PR0CN000
tudo_quanto tudo_quanto PR0CN000
uma_a_uma uma_a_uma Z
um_ao_outro um_ao_outro RG
uma_vez_mais uma_vez_mais RG
Uma_vez_mais uma_vez_mais RG
uma_vez_por_todas uma_vez_por_todas RG
uma_vez_que uma_vez_que CS
Uma_vez_que uma_vez_que CS
uma_vez uma_vez CS
uma_vez uma_vez RG
Uma_vez uma_vez RG
um_pouco um_pouco PI000000
um_pouco um_pouco RG
um_tanto um_tanto RG
uns_vez_que um_vez_que CS
à_venda_em à_venda_em SPS00
very_typical very_typical NCMS000
à_vista_de à_vista_de SPS00
à_vista_da à_vista_de SPS00
à_vista_das à_vista_de SPS00
à_vista_do à_vista_de SPS00
à_vista_dos à_vista_de SPS00
visto_que visto_que CS
Visto_que visto_que CS
à_volta_de à_volta_de SPS00
à_volta_da à_volta_de SPS00
à_volta_das à_volta_de SPS00
à_volta_do à_volta_de SPS00
à_volta_dos à_volta_de SPS00
wild_cards wild_card NCMP000
